EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Hygiene,Safety Measures,Food Quality,Accommodation,Overall Satisfaction
1914,Diya,Rao,15-Mar-19,2-Oct-19,Production Technician II,Deanna Freeman,rebecca.craig@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Scene receive customer way medical way itself.,Production       ,Engineers,4/4/1981,MA,Project Manager,Female,34085,Other,Married,Fully Meets,3,Average,Average,Poor,Good,Low
1915,Reyansh,Patel,11-May-23,5-Jul-23,Production Technician II,Mary Todd,carley.waters@bilearner.com,NEL,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Rate pick despite too happy.,Production       ,General - Con,23-07-1946,MA,Laborer,Female,25099,Asian,Divorced,Fully Meets,3,Good,Average,Average,Average,Low
1916,Ira,Nair,5-Feb-22,7-Feb-23,Production Technician II,Kevin Perkins,kadyn.harrison@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Full-Time,Involuntary,Shake hold standard team seat word.,Production       ,General - Con,25-09-1963,MA,Technician,Male,86671,Other,Divorced,Fully Meets,3,Poor,Poor,Good,Poor,High
1917,Kiara,Chopra,29-May-19,,Production Technician I,Joseph Bryant,megan.huang@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Eng,3/11/1960,MA,Engineer,Female,39874,Black,Single,Fully Meets,3,Poor,Good,Average,Good,High
1918,Ishaan,Nair,9-Jan-23,14-Mar-23,Production Technician I,Kayla Shelton,callum.blair@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Talk beyond year seven.,Production       ,Field Operations,12/9/1990,MA,Supervisor,Female,36065,Black,Single,Fully Meets,3,Poor,Good,Average,Poor,Low
1919,Sai,Chopra,1-May-22,21-Nov-22,Production Technician I,Dylan Foster,emilie.donaldson@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Man mean daughter best quite guess.,Production       ,Shop (Fleet),15-08-1990,MA,Shop,Female,7972,Other,Widowed,Fully Meets,3,Average,Poor,Good,Average,High
1920,Ira,Joshi,26-Jan-21,6-Aug-21,Production Technician I,Mary Morgan,darius.duke@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Avoid song interview them class.,Production       ,Field Operations,3/8/1948,MA,Tower Hand,Female,81226,Hispanic,Widowed,Fully Meets,3,Good,Average,Average,Good,Medium
1921,Myra,Rao,6-Sep-21,2-Jul-23,Production Technician I,Danny Howard,kenya.decker@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Member space player.,Production       ,Engineers,27-07-1994,MA,Engineer,Male,10345,Other,Married,Fully Meets,3,Poor,Poor,Average,Average,Medium
1922,Saanvi,Reddy,29-Jul-20,,Production Technician I,Lisa Morrison,tyrese.sloan@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,11/2/1958,MA,Technician,Male,89245,Asian,Divorced,Fully Meets,3,Average,Poor,Poor,Good,High
1923,Aarav,Chopra,31-Mar-23,30-Apr-23,Production Technician I,John Adams,giana.roach@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Involuntary,Officer thus service.,Production       ,People Services,5/11/1966,MA,Director,Female,46757,Other,Widowed,Fully Meets,3,Average,Average,Average,Poor,High
1924,Ishaan,Verma,16-May-23,29-May-23,Production Technician I,Derek Thompson,teagan.swanson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,More sure call best.,Production       ,Field Operations,29-11-1994,MA,Foreman,Female,53602,Hispanic,Married,Fully Meets,3,Average,Poor,Average,Average,High
1925,Arjun,Gupta,29-Apr-23,7-Jul-23,Production Technician I,Jason Kelly,jerome.fischer@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Gun better when. Ok suddenly certain seat.,Production       ,Splicing,13-02-1980,MA,Laborer,Male,91520,Other,Divorced,Fully Meets,3,Poor,Poor,Good,Average,Medium
1926,Sai,Joshi,27-Nov-19,,Production Technician I,Cheryl Anderson,grayson.preston@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,2/1/2000,MA,Director,Male,95240,Black,Single,Fully Meets,3,Good,Poor,Poor,Good,High
1927,Vihaan,Rao,3-Nov-22,2-Apr-23,Production Technician I,Jeffrey Peters,turner.bradley@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Explain put must.,Production       ,Field Operations,6/4/1976,MA,Technician,Male,4497,Hispanic,Married,Fully Meets,3,Poor,Average,Poor,Good,Low
1928,Vivaan,Iyer,8-Aug-22,,Production Technician I,Cindy Phillips,elvis.daniels@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,17-03-1983,MA,Laborer,Female,89914,Hispanic,Widowed,Fully Meets,3,Poor,Good,Poor,Average,High
1929,Diya,Bansal,27-Jul-23,,Production Technician I,James Lee,rose.travis@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,3/3/1988,MA,Coordinator,Female,97011,Asian,Widowed,Fully Meets,3,Good,Good,Average,Good,Low
1930,Arjun,Gupta,15-Jul-23,,Production Technician I,Kelly Vaughn,frank.williams@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,26-08-1986,MA,Technician,Female,70906,Asian,Single,Fully Meets,3,Good,Average,Poor,Average,High
1931,Aarohi,Kapoor,9-Nov-22,,Production Technician I,Donna Jones,yurem.donovan@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Fielders,22-12-1999,MA,Engineer,Female,17678,White,Single,Fully Meets,3,Good,Good,Good,Good,High
1932,Aditya,Kapoor,24-Dec-19,12-Jun-22,Sales Manager,Emily Gaines,john.smith@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Ok glass media learn grow.,Sales,General - Sga,16-08-1977,MA,Project Manager,Male,1886,Other,Widowed,Fully Meets,3,Average,Poor,Poor,Poor,Medium
1933,Aadhya,Kapoor,8-Mar-19,,Sales Manager,Laura Smith,lynn.daneault@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,Sales,Aerial,1/11/1989,VT,Lineman,Female,5473,Black,Widowed,Fully Meets,3,Good,Good,Good,Good,Low
1934,Ishaan,Nanda,25-Jun-19,4-Oct-20,Sales Manager,Steve Grant,donysha.kampew@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Baby still now positive traditional head while.,Sales,General - Eng,29-09-1991,PA,Supervisor,Female,19444,Other,Widowed,Fully Meets,3,Poor,Poor,Poor,Poor,Low
1935,Navya,Verma,3-Jan-19,,Production Technician II,Brent Hickman,jordin.lozano@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Yard (Material Handling),1/12/1974,MA,Coordinator,Male,60994,Hispanic,Divorced,Fully Meets,3,Good,Good,Poor,Good,Low
1936,Arjun,Nair,2-Feb-23,,Production Technician II,Mary Weber,ronald.gross@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,26-05-1991,PA,Technician,Female,78866,Hispanic,Widowed,Fully Meets,3,Poor,Average,Good,Good,Medium
1937,Aarohi,Nair,30-Mar-22,30-Jan-23,Production Technician II,Kayla Peterson,maryjane.choi@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Decide prevent town important front.,Sales,Engineers,25-03-1957,PA,Technician,Female,34825,Asian,Single,Fully Meets,3,Average,Good,Poor,Average,Low
1938,Ananya,Reddy,23-Mar-20,,Production Technician II,Donna Gonzalez,madalynn.yates@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Splicing,18-03-1957,MA,Technician,Female,52524,Other,Single,Fully Meets,3,Poor,Good,Poor,Good,Medium
1939,Myra,Iyer,6-Jun-19,,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,5/3/1942,PA,Engineer,Female,19068,Asian,Married,Fully Meets,3,Poor,Good,Poor,Good,High
1940,Kiara,Rana,28-May-23,,Production Technician II,Stephanie Kerr,dario.shaw@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,,Sales,Engineers,7/8/1942,MA,Project Manager,Female,18285,Asian,Widowed,Fully Meets,3,Good,Average,Average,Poor,High
1941,Kiara,Kapoor,3-Feb-21,,Production Technician II,Mackenzie Johnston,deven.frazier@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Sales,Engineers,6/10/1941,PA,Engineer,Female,13977,Hispanic,Widowed,Fully Meets,3,Good,Good,Good,Good,Low
1942,Kiara,Yadav,30-Jul-19,9-Nov-22,Production Technician II,William Thompson,jett.kent@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Sense station management factor.,Sales,Wireline Construction,11/2/1964,MA,Laborer,Female,37830,Other,Widowed,Fully Meets,3,Poor,Average,Poor,Average,High
1943,Sai,Verma,8-May-22,17-Nov-22,Production Technician II,Timothy Wheeler,zander.aguilar@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Table try place week.,Sales,Shop (Fleet),23-03-1956,PA,Mechanic,Female,34057,White,Widowed,Fully Meets,3,Good,Poor,Good,Poor,High
1944,Saanvi,Kapoor,12-May-20,,Production Technician II,Steve Macdonald,alessandro.chavez@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Field Operations,20-08-1963,PA,Technician,Female,80132,Asian,Married,Fully Meets,3,Average,Good,Good,Average,Low
1945,Meera,Reddy,28-Mar-19,10-Dec-22,Sales Manager,Christopher Murray DDS,jaxson.brady@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Team brother social realize town.,Sales,Engineers,17-02-1977,MA,Engineer,Female,36863,White,Married,Fully Meets,3,Average,Average,Good,Average,High
1946,Aadhya,Gupta,22-Jul-19,,Production Technician II,James Mitchell,giovanni.whitaker@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Aerial,22-07-1956,PA,Lineman,Female,76522,Other,Widowed,Fully Meets,3,Good,Average,Poor,Average,Low
1947,Saanvi,Ghosh,17-Sep-20,,Sales Manager,John Chavez,karen.goodman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,General - Sga,21-07-1982,PA,Manager,Female,42775,White,Single,Fully Meets,3,Average,Good,Poor,Average,Low
1948,Vivaan,Rana,2-Jul-22,9-Aug-22,Production Technician II,Teresa Williamson,skyla.lambert@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Step loss place continue inside.,Sales,Splicing,8/12/1963,PA,Splicer,Female,46619,Black,Married,Fully Meets,3,Good,Poor,Good,Poor,High
1949,Arjun,Nanda,30-Nov-19,,Sales Manager,Kimberly Washington,ashlynn.duffy@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unk,,Sales,Field Operations,4/4/1950,PA,Technician,Female,63764,Hispanic,Divorced,Fully Meets,3,Poor,Average,Average,Good,High
1950,Krishna,Iyer,21-Jul-23,21-Jul-23,Production Technician II,Stephanie Anderson,lilliana.walker@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Long before return human peace century team.,Production       ,Splicing,24-03-1958,PA,Splicer,Female,30495,Asian,Married,Fully Meets,3,Poor,Good,Good,Average,High
1951,Vihaan,Nair,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Final send three.,Sales,Aerial,9/10/1960,MA,Foreman,Female,32929,Asian,Married,Fully Meets,3,Average,Poor,Average,Poor,High
1952,Aditya,Bansal,16-May-20,,Sales Manager,Abigail Marks,kristin.mccarty@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Underground,31-07-1989,PA,Laborer,Female,57392,Other,Divorced,Fully Meets,3,Good,Average,Good,Average,High
1953,Aarohi,Chopra,6-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Any adult enter these less.,Production       ,Finance & Accounting,20-02-1976,MA,Cfo,Female,2718,Asian,Divorced,Fully Meets,3,Good,Average,Good,Good,Medium
1954,Ishaan,Rao,18-Feb-19,31-Oct-22,Production Technician II,Heather Riley,lenora.tejeda@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Learn yes material management Mr vote.,Production       ,Finance & Accounting,22-07-1968,MA,Administration,Female,2129,Other,Divorced,Fully Meets,3,Average,Poor,Good,Poor,High
1955,Ayaan,Gupta,10-Oct-20,,Production Technician I,Jonathan Huber,ludwick.harrell@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,4/4/1998,MA,Engineer,Male,1776,White,Married,Fully Meets,3,Poor,Poor,Poor,Poor,Medium
1956,Sai,Ghosh,15-May-21,,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Billable Consultants,18-12-1958,MA,Engineer,Female,1915,Black,Married,Fully Meets,3,Average,Good,Average,Good,Low
1957,Meera,Nanda,13-May-19,30-May-22,Production Technician I,Jimmy Cox,melisa.gerke@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Prove do voice ten likely do.,Production       ,Field Operations,15-02-1975,MA,Manager,Female,2330,Asian,Widowed,Fully Meets,3,Poor,Good,Average,Poor,High
1958,Vivaan,Nair,4-Jul-19,,Production Technician I,Neil Aguilar,lin.chan@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Sales & Marketing,18-10-1990,MA,Assistant,Female,2170,Other,Married,Fully Meets,3,Good,Average,Good,Good,High
1959,Navya,Rana,1-Apr-22,28-Apr-22,Production Technician I,Kirsten Patel,kamrin.sander@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Voluntary,Nation fight role according team candidate.,Production       ,Project Management - Con,2/8/1989,MA,Coordinator,Female,2154,Asian,Married,Fully Meets,3,Poor,Poor,Poor,Poor,High
1960,Ananya,Patel,3-Nov-18,,Production Technician I,Sean Scott,thomas.rhoads@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Aerial,26-05-1948,MA,Administrator,Male,2176,White,Divorced,Fully Meets,3,Average,Poor,Poor,Poor,Low
1961,Ayaan,Bansal,11-Oct-18,4-May-22,Production Technician I,Matthew Hawkins,nina.panjwani@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Trip letter possible institution nothing.,Production       ,General - Eng,17-07-1945,MA,Drafter,Female,2351,Black,Married,Fully Meets,3,Good,Poor,Average,Good,Medium
1962,Myra,Bansal,25-Jun-23,25-Jul-23,Production Technician II,Susan Gilbert,megan.faller@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Involuntary,It likely program stay product.,Production       ,General - Con,18-02-1951,MA,Clerk,Female,1824,Other,Divorced,Fully Meets,3,Average,Average,Poor,Good,Medium
1963,Aarohi,Chopra,14-Sep-20,31-Aug-21,Production Technician I,Tiffany Baker,judy.jung@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Expert wrong space Mrs popular kitchen small.,Production       ,General - Con,8/5/1972,MA,Technician,Female,2446,Other,Married,Fully Meets,3,Average,Poor,Average,Poor,High
1964,Meera,Nair,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,april.evensen@bilearner.com,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Voluntary,War good your trial second black sit.,Production       ,Executive,27-03-1969,MA,Manager,Female,2458,Other,Married,Fully Meets,3,Poor,Poor,Average,Poor,High
1965,Aarav,Das,23-Feb-22,,Production Technician II,Pamela Smith,julissa.hunts@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,General - Con,31-07-1949,MA,Specialist,Female,2021,White,Widowed,Fully Meets,3,Average,Average,Average,Good,High
1966,Aadhya,Patel,31-May-19,,Production Technician II,Jessica Klein,kristie.nowlan@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,4/3/1971,MA,Technician,Female,1040,Other,Widowed,Fully Meets,3,Poor,Good,Poor,Good,High
1967,Diya,Mehta,29-Jan-19,,Production Technician I,Molly Freeman,dawn.motlagh@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,11/12/1994,MA,Flagger,Female,2453,Other,Single,Fully Meets,3,Good,Good,Average,Poor,Low
1968,Aarohi,Patel,1-Sep-19,,Production Technician I,Cynthia Watkins,theresa.wallace@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,29-06-1955,MA,Laborer,Female,1887,Asian,Widowed,Fully Meets,3,Poor,Average,Average,Poor,High
1969,Reyansh,Gupta,17-Jan-21,8-Jun-21,Production Technician I,Derek Vargas,allison.lydon@bilearner.com,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,Retirement,Indicate mother account loss really past.,Production       ,General - Con,10/2/1975,MA,Foreman,Female,2122,White,Single,Fully Meets,3,Good,Poor,Good,Poor,Low
1970,Ayaan,Chopra,21-Apr-22,21-Apr-22,Production Technician I,Mark Bradley,trina.alagbe@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Retirement,Push must right.,Production       ,Field Operations,17-04-1952,MA,Foreman,Female,1886,Other,Single,Fully Meets,3,Poor,Average,Average,Good,High
1971,Kiara,Rana,15-Sep-18,14-Jul-23,Production Technician II,Christopher Rodriguez,betsy.bondwell@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Glass minute shake food determine deep.,Production       ,General - Con,10/2/1994,MA,Lineman,Female,2210,Other,Divorced,Fully Meets,3,Average,Good,Average,Poor,Medium
1972,Kiara,Kumar,4-Dec-21,7-Jan-22,Production Technician II,Caroline Little,joe.smith@bilearner.com,EW,Active,Contract,Zone A,Temporary,Involuntary,Its card benefit dream bring.,Production       ,Field Operations,23-01-1996,MA,Laborer,Male,2045,Asian,Single,Fully Meets,3,Poor,Good,Good,Average,Medium
1973,Vivaan,Joshi,14-Nov-19,,Production Technician II,Angela Watson,lisa.lunquist@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,10/10/1991,MA,Laborer,Female,2324,Black,Married,Fully Meets,3,Poor,Average,Good,Good,High
1974,Ananya,Bansal,14-Apr-21,,Production Technician I,Robert Joseph,jene'ya.darson@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Aerial,29-12-1968,MA,Supervisor,Female,2110,White,Widowed,Fully Meets,3,Good,Average,Poor,Poor,High
1975,Navya,Reddy,14-Apr-19,,Production Technician I,Logan Ball,hunter.cannon@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Project Management - Con,31-10-1941,MA,Manager,Female,10062,Other,Divorced,Fully Meets,3,Average,Good,Average,Good,Low
1976,Krishna,Rao,9-Jan-21,,Production Technician I,Steven Ramos,jon.lynn@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Finance & Accounting,16-02-1945,MA,Administration,Female,82592,White,Single,Fully Meets,3,Poor,Average,Poor,Average,High
1977,Ananya,Rana,26-Dec-22,4-Jul-23,Production Technician I,Ashley Williams,paxton.clarke@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Before room than city she.,Production       ,Field Operations,22-09-1952,MA,Technician,Female,4549,White,Single,Fully Meets,3,Average,Good,Poor,Good,High
1978,Kiara,Yadav,5-Oct-21,2-Jul-23,Production Technician I,James Foster,lillian.hines@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Economy choice authority responsibility.,Production       ,Finance & Accounting,22-12-1976,MA,Administration,Female,61287,Other,Divorced,Fully Meets,3,Poor,Average,Good,Poor,High
1979,Meera,Patel,25-Sep-22,27-Mar-23,Production Technician I,Christopher Sanford,liam.snow@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Voluntary,Let create wind fast gun heavy cold.,Production       ,Engineers,25-03-1972,MA,Engineer,Female,61958,Asian,Single,Fully Meets,3,Poor,Average,Poor,Average,Medium
1980,Saanvi,Rana,10-Nov-21,,Production Technician I,Heather Ramirez,arianna.horton@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,16-06-1990,MA,Manager,Female,37701,Hispanic,Married,Fully Meets,3,Average,Average,Average,Average,Low
1981,Ayaan,Ghosh,8-Apr-21,16-Jul-23,Production Technician I,Amanda Mills,ayanna.short@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Involuntary,Prevent involve hundred price.,Production       ,General - Con,14-11-1993,MA,Foreman,Male,19755,Black,Divorced,Fully Meets,3,Poor,Good,Good,Poor,Medium
